fylke;region;komnr;aar;Laks under 3 kg (kg);Laks 3 - 6,9 kg (kg);Laks 7 kg og over (kg);Laks under 3 kg (stk);Laks 3 - 6,9 kg (stk);Laks 7 kg og over (stk)
19;1941 Skjervøy (-2019);1941;2007;132;892;1832;66;169;187
19;1941 Skjervøy (-2019);1941;2008;168;325;203;76;67;23
19;1941 Skjervøy (-2019);1941;2009;138;557;350;59;117;38
19;1941 Skjervøy (-2019);1941;2010;291;463;248;123;101;28
19;1941 Skjervøy (-2019);1941;2011;336;946;634;148;204;71
19;1941 Skjervøy (-2019);1941;2012;:;:;:;:;:;:
19;1941 Skjervøy (-2019);1941;2013;22;260;85;10;58;9
19;1941 Skjervøy (-2019);1941;2014;226;701;427;96;142;52
19;1941 Skjervøy (-2019);1941;2015;232;687;187;98;154;22
19;1941 Skjervøy (-2019);1941;2016;78;553;394;32;109;40
19;1941 Skjervøy (-2019);1941;2017;417;577;372;169;122;38
19;1941 Skjervøy (-2019);1941;2018;434;770;419;189;155;46
19;1941 Skjervøy (-2019);1941;2019;99;393;250;42;85;28
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;1993;677;1114;2893;311;252;303
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;1994;404;984;1752;193;210;192
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;1995;224;532;1479;105;121;158
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;1996;279;952;1254;130;212;142
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;1997;361;1053;872;164;233;98
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;1998;598;720;682;275;159;75
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;1999;543;1307;1139;232;266;123
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2000;378;871;659;166;175;73
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2001;75;131;137;32;26;16
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2002;107;145;118;50;31;14
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2003;42;73;65;19;17;7
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2004;40;67;43;15;17;5
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2005;158;266;243;62;61;29
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2006;265;566;310;110;135;31
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2007;77;504;528;33;95;55
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2008;152;299;1043;61;69;98
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2009;135;198;413;63;43;43
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2010;264;318;370;113;67;38
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2011;259;523;847;110;103;89
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2012;358;453;772;148;97;86
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2013;38;488;469;16;88;51
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2014;383;625;392;169;150;38
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2015;116;741;227;49;143;24
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2016;148;409;513;69;79;59
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2017;193;539;936;82;113;99
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2018;402;582;1028;191;120;113
19;1942 Nordreisa - Ráisa - Raisi (-2019);1942;2019;120;454;553;48;90;60
19;1943 Kvænangen (-2019);1943;1993;2239;3089;5841;1027;706;642
19;1943 Kvænangen (-2019);1943;1994;1451;3133;3448;638;705;363
19;1943 Kvænangen (-2019);1943;1995;1175;1553;2259;543;346;251
19;1943 Kvænangen (-2019);1943;1996;2142;2758;1771;974;574;194
19;1943 Kvænangen (-2019);1943;1997;1289;1396;1241;626;321;136
19;1943 Kvænangen (-2019);1943;1998;2263;2686;4240;1042;564;472
19;1943 Kvænangen (-2019);1943;1999;1506;2812;2300;659;603;260
19;1943 Kvænangen (-2019);1943;2000;1105;1198;1924;502;271;215
19;1943 Kvænangen (-2019);1943;2001;884;2015;4357;372;418;494
19;1943 Kvænangen (-2019);1943;2002;1146;1678;3133;485;335;335
19;1943 Kvænangen (-2019);1943;2003;1357;1094;2742;580;221;284
19;1943 Kvænangen (-2019);1943;2004;550;923;1099;256;190;119
19;1943 Kvænangen (-2019);1943;2005;526;860;963;226;183;105
19;1943 Kvænangen (-2019);1943;2006;1191;1676;1883;592;367;207
19;1943 Kvænangen (-2019);1943;2007;959;4538;3295;391;924;355
19;1943 Kvænangen (-2019);1943;2008;543;473;865;230;109;92
19;1943 Kvænangen (-2019);1943;2009;229;458;630;102;104;68
19;1943 Kvænangen (-2019);1943;2010;649;915;678;264;188;72
19;1943 Kvænangen (-2019);1943;2011;800;1278;1160;326;251;131
19;1943 Kvænangen (-2019);1943;2012;324;811;860;150;184;93
19;1943 Kvænangen (-2019);1943;2013;83;416;547;34;89;61
19;1943 Kvænangen (-2019);1943;2014;1967;335;568;958;82;63
19;1943 Kvænangen (-2019);1943;2015;721;1263;1030;317;260;117
19;1943 Kvænangen (-2019);1943;2016;252;1200;979;119;253;102
19;1943 Kvænangen (-2019);1943;2017;1012;1269;785;421;336;83
19;1943 Kvænangen (-2019);1943;2018;1285;1803;1586;586;414;168
19;1943 Kvænangen (-2019);1943;2019;499;1226;1404;223;275;147
19;1999 Uoppgitt kommune Troms;1999;1993;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;1994;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;1995;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;1996;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;1997;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;1998;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;1999;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2000;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2001;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2002;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2003;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2004;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2005;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2006;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2007;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2008;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2009;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2010;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2011;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2012;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2013;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2014;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2015;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2016;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2017;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2018;0;0;0;0;0;0
19;1999 Uoppgitt kommune Troms;1999;2019;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;1993;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;1994;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;1995;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;1996;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;1997;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;1998;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;1999;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2000;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2001;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2002;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2003;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2004;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2005;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2006;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2007;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2008;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2009;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2010;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2011;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2012;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2013;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2014;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2015;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2016;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2017;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2018;0;0;0;0;0;0
20;2001 Hammerfest (-1991);2001;2019;0;0;0;0;0;0
20;2002 Vardø (-2019);2002;1993;615;1211;319;278;320;40
20;2002 Vardø (-2019);2002;1994;254;440;245;125;109;27
20;2002 Vardø (-2019);2002;1995;116;148;98;55;35;11
20;2002 Vardø (-2019);2002;1996;293;424;99;138;97;13
20;2002 Vardø (-2019);2002;1997;99;140;19;45;33;2
20;2002 Vardø (-2019);2002;1998;474;487;89;240;111;10
20;2002 Vardø (-2019);2002;1999;613;1591;357;293;357;43
20;2002 Vardø (-2019);2002;2000;1290;1709;806;555;354;95
20;2002 Vardø (-2019);2002;2001;:;:;:;:;:;:
20;2002 Vardø (-2019);2002;2002;206;1438;1281;103;277;124
20;2002 Vardø (-2019);2002;2003;:;:;:;:;:;:
20;2002 Vardø (-2019);2002;2004;:;:;:;:;:;:
20;2002 Vardø (-2019);2002;2005;:;:;:;:;:;:
20;2002 Vardø (-2019);2002;2006;:;:;:;:;:;:
20;2002 Vardø (-2019);2002;2007;:;:;:;:;:;:
20;2002 Vardø (-2019);2002;2008;0;0;0;0;0;0
20;2002 Vardø (-2019);2002;2009;0;0;0;0;0;0
20;2002 Vardø (-2019);2002;2010;0;0;0;0;0;0
20;2002 Vardø (-2019);2002;2011;0;0;0;0;0;0
20;2002 Vardø (-2019);2002;2012;0;0;0;0;0;0
20;2002 Vardø (-2019);2002;2013;0;0;0;0;0;0
20;2002 Vardø (-2019);2002;2014;:;:;:;:;:;:
20;2002 Vardø (-2019);2002;2015;0;0;0;0;0;0
20;2002 Vardø (-2019);2002;2016;0;0;0;0;0;0
20;2002 Vardø (-2019);2002;2017;0;0;0;0;0;0
20;2002 Vardø (-2019);2002;2018;:;:;:;:;:;:
20;2002 Vardø (-2019);2002;2019;0;0;0;0;0;0
20;2003 Vadsø (-2019);2003;1993;1559;2999;1406;700;745;153
20;2003 Vadsø (-2019);2003;1994;1483;3347;2491;681;765;284
20;2003 Vadsø (-2019);2003;1995;702;1269;997;350;305;112
20;2003 Vadsø (-2019);2003;1996;1811;3096;1228;851;732;142
20;2003 Vadsø (-2019);2003;1997;994;1882;1341;464;442;151
20;2003 Vadsø (-2019);2003;1998;3023;3118;638;1401;767;73
20;2003 Vadsø (-2019);2003;1999;2742;5716;2047;1221;1308;239
20;2003 Vadsø (-2019);2003;2000;3386;5820;1797;1554;1313;210
20;2003 Vadsø (-2019);2003;2001;1922;7570;2183;919;1722;243
20;2003 Vadsø (-2019);2003;2002;2971;8573;3739;1323;2083;419
20;2003 Vadsø (-2019);2003;2003;2152;5029;1862;973;1190;216
20;2003 Vadsø (-2019);2003;2004;1189;3467;898;537;805;104
20;2003 Vadsø (-2019);2003;2005;1802;4674;1482;831;1098;169
20;2003 Vadsø (-2019);2003;2006;2468;5965;966;1171;1382;112
20;2003 Vadsø (-2019);2003;2007;1209;6047;1282;526;1421;141
20;2003 Vadsø (-2019);2003;2008;961;3787;2078;429;869;231
20;2003 Vadsø (-2019);2003;2009;909;3567;1766;393;823;198
20;2003 Vadsø (-2019);2003;2010;871;2693;908;400;616;93
20;2003 Vadsø (-2019);2003;2011;663;2462;795;290;586;86
20;2003 Vadsø (-2019);2003;2012;1537;2290;908;695;539;96
20;2003 Vadsø (-2019);2003;2013;495;4239;789;218;991;87
20;2003 Vadsø (-2019);2003;2014;2015;2774;493;910;673;53
20;2003 Vadsø (-2019);2003;2015;447;2909;636;203;669;69
20;2003 Vadsø (-2019);2003;2016;927;7360;1341;421;1595;158
20;2003 Vadsø (-2019);2003;2017;2797;6522;1030;1253;1498;119
20;2003 Vadsø (-2019);2003;2018;1999;7320;1197;895;1568;139
20;2003 Vadsø (-2019);2003;2019;1248;2675;542;554;613;61
20;2004 Hammerfest (1992-2019);2004;1993;1569;1364;2868;715;325;292
20;2004 Hammerfest (1992-2019);2004;1994;1032;2092;2502;464;483;264
20;2004 Hammerfest (1992-2019);2004;1995;2047;2482;3637;919;564;382
20;2004 Hammerfest (1992-2019);2004;1996;2463;3641;2572;1041;854;289
20;2004 Hammerfest (1992-2019);2004;1997;1872;2408;2061;822;556;224
20;2004 Hammerfest (1992-2019);2004;1998;2093;2955;1725;965;658;188
20;2004 Hammerfest (1992-2019);2004;1999;2076;2230;1677;942;496;179
20;2004 Hammerfest (1992-2019);2004;2000;5475;2656;1589;2368;613;175
20;2004 Hammerfest (1992-2019);2004;2001;2115;7359;2947;927;1544;316
20;2004 Hammerfest (1992-2019);2004;2002;1734;1810;2258;744;388;241
20;2004 Hammerfest (1992-2019);2004;2003;2514;1863;1944;1123;440;212
20;2004 Hammerfest (1992-2019);2004;2004;1548;2580;1652;712;597;185
20;2004 Hammerfest (1992-2019);2004;2005;1750;2291;3081;731;511;309
20;2004 Hammerfest (1992-2019);2004;2006;1422;2075;5747;597;458;640
20;2004 Hammerfest (1992-2019);2004;2007;1586;2284;3414;707;493;351
20;2004 Hammerfest (1992-2019);2004;2008;887;1788;4012;376;390;414
20;2004 Hammerfest (1992-2019);2004;2009;472;1854;2490;208;408;254
20;2004 Hammerfest (1992-2019);2004;2010;1409;2525;2838;603;559;298
20;2004 Hammerfest (1992-2019);2004;2011;874;2964;2921;380;620;325
20;2004 Hammerfest (1992-2019);2004;2012;529;1802;2843;223;423;296
20;2004 Hammerfest (1992-2019);2004;2013;335;1218;1127;137;247;119
20;2004 Hammerfest (1992-2019);2004;2014;2121;896;603;820;208;59
20;2004 Hammerfest (1992-2019);2004;2015;413;1732;659;161;354;70
20;2004 Hammerfest (1992-2019);2004;2016;390;2587;1737;167;546;187
20;2004 Hammerfest (1992-2019);2004;2017;1099;1656;1749;463;338;185
20;2004 Hammerfest (1992-2019);2004;2018;1268;2073;1898;510;444;205
20;2004 Hammerfest (1992-2019);2004;2019;845;1417;1489;343;297;154
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;1993;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;1994;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;1995;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;1996;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;1997;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;1998;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;1999;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2000;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2001;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2002;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2003;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2004;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2005;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2006;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2007;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2008;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2009;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2010;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2011;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2012;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2013;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2014;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2015;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2016;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2017;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2018;0;0;0;0;0;0
20;2011 Guovdageaidnu - Kautokeino (-2019);2011;2019;0;0;0;0;0;0
20;2012 Alta (-2019);2012;1993;4594;2608;17420;2046;600;1743
20;2012 Alta (-2019);2012;1994;1253;2362;9973;560;467;1009
20;2012 Alta (-2019);2012;1995;2580;2415;16598;1239;505;1699
20;2012 Alta (-2019);2012;1996;4096;4165;10976;1822;891;1112
20;2012 Alta (-2019);2012;1997;3634;5851;12877;1689;1161;1379
20;2012 Alta (-2019);2012;1998;2276;3187;6220;1060;673;636
20;2012 Alta (-2019);2012;1999;3135;3550;7991;1394;767;805
20;2012 Alta (-2019);2012;2000;7866;5464;9195;3483;1186;929
20;2012 Alta (-2019);2012;2001;2757;5551;13475;1213;1098;1416
20;2012 Alta (-2019);2012;2002;3425;4297;18455;1564;875;1848
20;2012 Alta (-2019);2012;2003;4072;4602;17077;1827;938;1699
20;2012 Alta (-2019);2012;2004;3408;3488;8496;1478;717;892
20;2012 Alta (-2019);2012;2005;10159;7784;26187;4767;1704;2644
20;2012 Alta (-2019);2012;2006;5414;7293;27266;2562;1513;2746
20;2012 Alta (-2019);2012;2007;998;5874;26001;490;1143;2671
20;2012 Alta (-2019);2012;2008;4081;5822;37069;1841;1214;3711
20;2012 Alta (-2019);2012;2009;1703;4136;15404;819;825;1525
20;2012 Alta (-2019);2012;2010;5347;6938;18725;2501;1519;1888
20;2012 Alta (-2019);2012;2011;3691;6466;13398;1730;1331;1415
20;2012 Alta (-2019);2012;2012;2017;5299;20943;878;1056;2167
20;2012 Alta (-2019);2012;2013;514;3205;9790;250;606;1062
20;2012 Alta (-2019);2012;2014;2998;2926;9140;1338;655;910
20;2012 Alta (-2019);2012;2015;3342;5103;8157;1533;1037;890
20;2012 Alta (-2019);2012;2016;1731;5281;9700;826;1066;1046
20;2012 Alta (-2019);2012;2017;3397;4758;12570;1523;1004;1326
20;2012 Alta (-2019);2012;2018;3584;4637;9652;1638;961;1013
20;2012 Alta (-2019);2012;2019;1410;3529;9308;656;705;978
20;2014 Loppa (-2019);2014;1993;6455;8099;10601;2806;1867;1199
20;2014 Loppa (-2019);2014;1994;4280;10166;7810;1868;2221;881
20;2014 Loppa (-2019);2014;1995;3490;8306;6416;1522;1836;720
20;2014 Loppa (-2019);2014;1996;3011;11875;5862;1278;2643;680
20;2014 Loppa (-2019);2014;1997;4542;8124;6762;2037;1742;703
20;2014 Loppa (-2019);2014;1998;4556;7484;6041;1904;1637;646
20;2014 Loppa (-2019);2014;1999;3710;8406;5579;1566;1720;605
20;2014 Loppa (-2019);2014;2000;6507;7140;4489;2825;1523;478
20;2014 Loppa (-2019);2014;2001;3720;10209;6254;1694;2134;666
20;2014 Loppa (-2019);2014;2002;2303;5429;7452;942;1071;775
20;2014 Loppa (-2019);2014;2003;2851;5140;5650;1226;1075;571
20;2014 Loppa (-2019);2014;2004;1507;3974;2844;655;838;314
20;2014 Loppa (-2019);2014;2005;1831;4754;5594;747;1021;596
20;2014 Loppa (-2019);2014;2006;1930;5792;7355;824;1185;763
20;2014 Loppa (-2019);2014;2007;2202;9233;10638;866;1902;1107
20;2014 Loppa (-2019);2014;2008;2979;9796;14074;1258;2069;1491
20;2014 Loppa (-2019);2014;2009;2371;6963;8935;948;1388;918
20;2014 Loppa (-2019);2014;2010;1951;3890;4779;794;812;498
20;2014 Loppa (-2019);2014;2011;2318;4354;5028;1000;869;515
20;2014 Loppa (-2019);2014;2012;1749;3155;3826;706;611;398
20;2014 Loppa (-2019);2014;2013;696;2419;2435;292;481;259
20;2014 Loppa (-2019);2014;2014;2145;2284;2489;891;477;260
20;2014 Loppa (-2019);2014;2015;1741;3863;2582;674;778;280
20;2014 Loppa (-2019);2014;2016;2576;6567;4726;1019;1270;514
20;2014 Loppa (-2019);2014;2017;2021;4561;5320;858;900;548
20;2014 Loppa (-2019);2014;2018;1794;3454;3167;744;671;347
20;2014 Loppa (-2019);2014;2019;1445;3213;2371;600;640;269
20;2015 Hasvik (-2019);2015;1993;3285;5590;3275;1538;1225;369
20;2015 Hasvik (-2019);2015;1994;6970;7252;2743;3261;1736;302
20;2015 Hasvik (-2019);2015;1995;2607;3664;1589;1201;868;169
20;2015 Hasvik (-2019);2015;1996;2917;4570;1935;1284;971;206
20;2015 Hasvik (-2019);2015;1997;2036;2276;1553;928;507;163
20;2015 Hasvik (-2019);2015;1998;3165;4297;2363;1448;1008;286
20;2015 Hasvik (-2019);2015;1999;2334;3962;2591;1036;834;281
20;2015 Hasvik (-2019);2015;2000;4414;2991;1619;1939;680;182
20;2015 Hasvik (-2019);2015;2001;2438;5793;2529;1097;1219;282
20;2015 Hasvik (-2019);2015;2002;2963;4501;4314;1311;967;444
20;2015 Hasvik (-2019);2015;2003;4468;5278;4305;1924;1094;439
20;2015 Hasvik (-2019);2015;2004;1946;2317;1159;864;521;121
20;2015 Hasvik (-2019);2015;2005;1433;4248;4447;635;829;444
20;2015 Hasvik (-2019);2015;2006;1673;3107;1189;792;694;113
20;2015 Hasvik (-2019);2015;2007;845;3678;1742;382;762;194
20;2015 Hasvik (-2019);2015;2008;1713;3529;6106;743;760;590
20;2015 Hasvik (-2019);2015;2009;616;1888;1669;281;395;159
20;2015 Hasvik (-2019);2015;2010;777;1948;1256;317;446;112
20;2015 Hasvik (-2019);2015;2011;1076;3032;3188;439;588;343
20;2015 Hasvik (-2019);2015;2012;294;1166;1201;120;260;122
20;2015 Hasvik (-2019);2015;2013;185;1319;776;75;281;82
20;2015 Hasvik (-2019);2015;2014;410;675;269;180;172;25
20;2015 Hasvik (-2019);2015;2015;181;1274;301;81;292;35
20;2015 Hasvik (-2019);2015;2016;404;1733;783;162;366;88
20;2015 Hasvik (-2019);2015;2017;763;2099;1866;295;457;202
20;2015 Hasvik (-2019);2015;2018;394;1085;541;159;244;63
20;2015 Hasvik (-2019);2015;2019;:;:;:;:;:;:
20;2016 Sørøysund (-1991);2016;1993;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;1994;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;1995;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;1996;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;1997;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;1998;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;1999;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2000;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2001;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2002;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2003;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2004;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2005;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2006;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2007;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2008;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2009;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2010;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2011;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2012;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2013;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2014;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2015;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2016;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2017;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2018;0;0;0;0;0;0
20;2016 Sørøysund (-1991);2016;2019;0;0;0;0;0;0
20;2017 Kvalsund (-2019);2017;1993;739;913;1088;346;223;121
20;2017 Kvalsund (-2019);2017;1994;175;507;411;87;115;46
20;2017 Kvalsund (-2019);2017;1995;1151;797;1025;560;187;115
20;2017 Kvalsund (-2019);2017;1996;754;1136;799;347;252;89
20;2017 Kvalsund (-2019);2017;1997;1442;1639;976;702;368;111
20;2017 Kvalsund (-2019);2017;1998;1624;1902;914;780;443;103
20;2017 Kvalsund (-2019);2017;1999;1882;1900;1085;915;438;126
20;2017 Kvalsund (-2019);2017;2000;1920;2382;1432;887;561;158
20;2017 Kvalsund (-2019);2017;2001;1200;2034;1033;576;438;114
20;2017 Kvalsund (-2019);2017;2002;1417;1720;1502;661;376;159
20;2017 Kvalsund (-2019);2017;2003;2759;1803;1802;1332;408;197
20;2017 Kvalsund (-2019);2017;2004;2105;2088;1426;963;469;154
20;2017 Kvalsund (-2019);2017;2005;1151;1169;1082;536;260;114
20;2017 Kvalsund (-2019);2017;2006;1315;1176;728;627;263;77
20;2017 Kvalsund (-2019);2017;2007;668;2046;1399;302;483;145
20;2017 Kvalsund (-2019);2017;2008;633;1114;1298;292;248;143
20;2017 Kvalsund (-2019);2017;2009;1025;2391;2454;468;512;261
20;2017 Kvalsund (-2019);2017;2010;1874;1966;2000;899;446;212
20;2017 Kvalsund (-2019);2017;2011;1541;2532;1748;746;543;193
20;2017 Kvalsund (-2019);2017;2012;1023;2056;1214;461;459;129
20;2017 Kvalsund (-2019);2017;2013;702;2222;1410;333;463;148
20;2017 Kvalsund (-2019);2017;2014;4182;1398;1014;1880;339;106
20;2017 Kvalsund (-2019);2017;2015;1430;2482;944;655;535;112
20;2017 Kvalsund (-2019);2017;2016;970;3375;1701;411;746;181
20;2017 Kvalsund (-2019);2017;2017;1721;2006;1326;750;447;140
20;2017 Kvalsund (-2019);2017;2018;1125;1634;1808;497;327;190
20;2017 Kvalsund (-2019);2017;2019;1591;2046;1598;676;435;174
20;2018 Måsøy (-2019);2018;1993;4338;4138;2062;2009;990;225
20;2018 Måsøy (-2019);2018;1994;2987;4031;1189;1314;945;137
20;2018 Måsøy (-2019);2018;1995;2079;3948;1822;919;969;204
20;2018 Måsøy (-2019);2018;1996;3356;5527;2071;1512;1329;234
20;2018 Måsøy (-2019);2018;1997;3172;4754;2341;1376;1069;270
20;2018 Måsøy (-2019);2018;1998;2572;4405;1764;1110;999;198
20;2018 Måsøy (-2019);2018;1999;2836;4223;2046;1208;968;233
20;2018 Måsøy (-2019);2018;2000;5695;6220;2162;2555;1424;247
20;2018 Måsøy (-2019);2018;2001;3347;5717;2720;1432;1306;314
20;2018 Måsøy (-2019);2018;2002;2289;3689;2437;978;804;268
20;2018 Måsøy (-2019);2018;2003;3072;3119;1868;1350;726;219
20;2018 Måsøy (-2019);2018;2004;2068;4080;1348;894;941;152
