Vassdrag	Vdrnr	Aar	FangstHunnU3_Justert	FangstHunn37_Justert	FangstHunnO7_Justert	GytingHunnU3	GytingHunn37	GytingHunnO7	AndelHunnU3	AndelHunn37	AndelHunnO7
Roksdalsvassdraget	186.2Z	2011	547.222901	243.4633204	0	670.484427	413.1077785	0	0.554016815	0.707263945	0.546857665
Roksdalsvassdraget	186.2Z	2012	546.4886049	234.9358686	0	672.8262281	413.0687656	0	0.546400797	0.698395623	0.55295964
Roksdalsvassdraget	186.2Z	2013	535.057839	241.0617758	0	677.0549658	445.5639238	0	0.548555099	0.698963216	0.54533811
Roksdalsvassdraget	186.2Z	2014	532.7765295	223.5973875	0	648.9321606	454.553139	0	0.547716818	0.691048702	0.550672051
Roksdalsvassdraget	186.2Z	2015	569.2469922	233.6583626	0	748.6437415	355.0665421	0	0.554005801	0.691007514	0.551780855
Roksdalsvassdraget	186.2Z	2016	560.5638754	245.4435551	0	682.2050319	417.7066009	0	0.541215299	0.704756633	0.546583318
Roksdalsvassdraget	186.2Z	2017	543.1711444	229.1837194	0	705.6099853	421.1380209	0	0.54877812	0.694021227	0.549729575
Roksdalsvassdraget	186.2Z	2018	561.0433908	234.8949624	0	693.6177123	414.9795155	0	0.553596354	0.695071307	0.550841504
Roksdalsvassdraget	186.2Z	2019	542.2024324	236.830621	0	709.9355601	432.5518888	0	0.555546076	0.707807031	0.548912859
?seelva	186.22Z	1993	29.29278609	8.419729006	0	52.24158519	22.5262596	0	0.549743779	0.701644084	0.554030048
?seelva	186.22Z	1994	30.18619604	8.131279094	0	48.52811821	27.27207999	0	0.555946291	0.704414282	0.554570004
?seelva	186.22Z	1995	30.60345365	6.747790454	0	57.58290253	20.08643278	0	0.555218694	0.698047288	0.546765352
?seelva	186.22Z	1996	28.73630184	8.067779652	0	53.22761404	18.3597188	0	0.548138924	0.703636774	0.560976422
?seelva	186.22Z	1997	29.09767302	8.272164585	0	57.50819145	27.15234887	0	0.549932472	0.706126567	0.559712266
?seelva	186.22Z	1998	30.81148963	8.200843919	0	55.04613928	17.82325569	0	0.554083876	0.704508675	0.551920326
?seelva	186.22Z	1999	29.57366513	7.022029954	0	58.38569818	20.04731706	0	0.544818192	0.697418372	0.552620184
?seelva	186.22Z	2000	30.7803094	8.291936012	0	56.61679162	18.66405614	0	0.555952812	0.70365435	0.551780795
?seelva	186.22Z	2001	29.93486945	7.769511234	0	58.76622708	18.03494274	0	0.549465787	0.695940074	0.55182331
?seelva	186.22Z	2002	28.60953133	8.475012435	0	60.91334833	17.9056833	0	0.546281885	0.710952895	0.544713779
?seelva	186.22Z	2003	31.213848	8.084697887	0	49.79401641	21.54700296	0	0.547669185	0.687517616	0.551873788
?seelva	186.22Z	2004	30.56876993	7.798902134	0	55.2129462	28.3838905	0	0.553006553	0.691227296	0.549859371
?seelva	186.22Z	2005	29.04109403	8.238421796	0	56.845968	23.19836408	0	0.550445581	0.69603146	0.552432112
?seelva	186.22Z	2006	28.22260223	8.682394487	0	53.90059746	20.92889405	0	0.544365461	0.705421643	0.55748218
?seelva	186.22Z	2007	30.62257353	8.50084218	0	55.87363144	18.60315171	0	0.557628428	0.710227488	0.545116199
?seelva	186.22Z	2008	28.0211245	8.207593494	0	56.93794746	20.49823158	0	0.545606148	0.695569197	0.545319391
?seelva	186.22Z	2009	30.03968929	5.747667465	0	52.70637373	21.23769874	0	0.549250851	0.694156609	0.543762645
?seelva	186.22Z	2010	30.79611022	8.074118715	0	51.84968971	16.82992096	0	0.544901406	0.695311648	0.556117405
?seelva	186.22Z	2011	29.01857793	7.067250381	0	54.08246025	25.11546479	0	0.540383202	0.700915119	0.549744345
?seelva	186.22Z	2012	30.32342078	8.322488981	0	49.12576753	13.37164425	0	0.553693093	0.700128846	0.538049561
?seelva	186.22Z	2013	28.60201311	7.986880062	0	57.36674928	17.30561925	0	0.549760155	0.696239678	0.558453318
?seelva	186.22Z	2014	29.1780354	7.657332433	0	47.89435017	12.24773065	0	0.546001369	0.700535737	0.548436589
?seelva	186.22Z	2015	28.97118569	7.488477377	0	48.03849459	20.39691736	0	0.545652489	0.697693755	0.554007435
?seelva	186.22Z	2016	30.87600906	8.035628873	0	55.42136339	17.55685879	0	0.551125501	0.700370588	0.555117097
?seelva	186.22Z	2017	29.14031554	8.309304763	0	64.31419183	22.3253328	0	0.549363514	0.696493911	0.54531194
?seelva	186.22Z	2018	31.64172438	8.466190783	0	48.41248867	20.31889998	0	0.550026383	0.704092612	0.550433097
?seelva	186.22Z	2019	29.76117954	7.307598884	0	54.46230985	19.27392769	0	0.552859215	0.697505186	0.549573051
Grasmyrvassdraget	194.4Z	1993	47.00943331	11.41773002	0	83.97370975	30.06859323	0	0.548809929	0.698664494	0.554682522
Grasmyrvassdraget	194.4Z	1994	48.11321115	11.71345352	0	79.86415532	31.63302389	0	0.562160448	0.700017665	0.550537054
Grasmyrvassdraget	194.4Z	1995	49.21335302	14.63069918	0	70.43237256	39.30653953	0	0.547017437	0.699737932	0.547122666
Grasmyrvassdraget	194.4Z	1996	48.28604981	9.963733102	0	78.22089897	33.59434748	0	0.547330376	0.702083745	0.551598574
Grasmyrvassdraget	194.4Z	1997	47.68799292	11.65440405	0	64.47882227	38.29748895	0	0.556916638	0.700127987	0.544333606
Grasmyrvassdraget	194.4Z	1998	47.02321744	8.432213774	0	79.16576075	29.20073634	0	0.547120413	0.698385092	0.550637655
Grasmyrvassdraget	194.4Z	1999	49.71892903	13.9528561	0	73.11252766	34.85842616	0	0.560221454	0.707581082	0.550645965
Grasmyrvassdraget	194.4Z	2000	47.3373877	9.80274086	0	76.48113447	43.80649109	0	0.555108413	0.697868975	0.549875325
Grasmyrvassdraget	194.4Z	2001	46.99635705	11.52399888	0	71.39253053	37.48780274	0	0.548821662	0.698496891	0.547084442
Grasmyrvassdraget	194.4Z	2002	48.03744694	7.711760157	0	69.27875041	23.23292689	0	0.542509344	0.699097275	0.544185018
Grasmyrvassdraget	194.4Z	2003	48.45292275	6.83805511	0	71.26797408	23.34108583	0	0.548864696	0.697225751	0.553886018
Grasmyrvassdraget	194.4Z	2004	47.90816375	14.13421178	0	73.52304223	30.94229745	0	0.552038874	0.694602474	0.548020697
Grasmyrvassdraget	194.4Z	2005	47.26741972	11.22853064	0	73.46571286	37.3846275	0	0.551348188	0.698324258	0.551073303
Grasmyrvassdraget	194.4Z	2006	48.03832578	12.5224488	0	75.1926152	37.64456729	0	0.560343171	0.701834094	0.554938846
Grasmyrvassdraget	194.4Z	2007	48.21452582	8.731697943	0	82.19063734	31.8520524	0	0.551340707	0.697864123	0.54624136
Grasmyrvassdraget	194.4Z	2008	46.7707163	11.72515889	0	77.35431552	34.7976491	0	0.550277877	0.700937036	0.549023434
Grasmyrvassdraget	194.4Z	2009	47.8442023	9.537179176	0	84.15103916	33.31826202	0	0.547244042	0.699894724	0.548375458
Grasmyrvassdraget	194.4Z	2010	47.43203745	11.37528811	0	74.89006712	30.5942942	0	0.545335854	0.701396207	0.561332988
Grasmyrvassdraget	194.4Z	2011	49.14932606	12.10885886	0	88.62116824	31.90273401	0	0.55610931	0.700512496	0.552032405
Grasmyrvassdraget	194.4Z	2012	48.19284664	11.05676411	0	72.22658967	33.58226843	0	0.54772498	0.69467811	0.54355537
Grasmyrvassdraget	194.4Z	2013	48.46936086	11.60913805	0	67.62104015	41.11201883	0	0.550582398	0.706532985	0.549414576
Grasmyrvassdraget	194.4Z	2014	47.34353199	8.184857248	0	75.94050341	26.4022927	0	0.547818803	0.699898675	0.542291651
Grasmyrvassdraget	194.4Z	2015	49.06159982	8.960725826	0	68.76120409	26.85161371	0	0.552469564	0.699872899	0.551470813
Grasmyrvassdraget	194.4Z	2016	48.05994542	9.580262117	0	70.50581124	37.54775397	0	0.555591205	0.70038335	0.548868566
Grasmyrvassdraget	194.4Z	2017	47.59167907	11.3276157	0	85.50998434	32.35578868	0	0.545159429	0.694583863	0.554421224
Grasmyrvassdraget	194.4Z	2018	49.44298365	14.30486822	0	85.53238501	28.48217516	0	0.549821065	0.695978666	0.543122218
Grasmyrvassdraget	194.4Z	2019	48.76020451	10.83926102	0	77.28988954	32.49739659	0	0.55252636	0.696168944	0.556101423
Laukhellevassdraget	194.Z	1993	180.2639754	153.4971895	22.2846468	252.6859316	225.5899547	61.12524721	0.551887329	0.697094704	0.550309944
Laukhellevassdraget	194.Z	1994	175.2153543	165.1345238	22.20620231	264.6275821	265.2443507	71.73084071	0.556202437	0.695966868	0.552558441
Laukhellevassdraget	194.Z	1995	183.5487806	156.8641681	23.01542983	252.7238962	277.1513469	36.79152909	0.554904181	0.699105708	0.539057883
Laukhellevassdraget	194.Z	1996	176.8274146	160.626823	22.69861458	260.553008	247.2187189	69.90490031	0.547913166	0.704892244	0.558896932
Laukhellevassdraget	194.Z	1997	178.0645239	150.8922012	17.79780858	262.955281	231.3099505	62.07666203	0.550394873	0.70259927	0.5537096
Laukhellevassdraget	194.Z	1998	171.0973326	161.2898901	22.002475	272.1006141	272.199941	54.73781411	0.554281827	0.697205627	0.557594378
Laukhellevassdraget	194.Z	1999	181.0255307	163.9190604	20.7278841	286.2381075	253.8172703	44.9477122	0.555392765	0.694429811	0.542636864
Laukhellevassdraget	194.Z	2000	178.0828005	163.4533975	23.57902509	216.5051702	270.379685	60.46097382	0.551510103	0.700908336	0.548935676
Laukhellevassdraget	194.Z	2001	187.8535847	144.5131157	21.60200285	256.7859976	264.8519453	85.14839279	0.551392181	0.693122943	0.544343761
Laukhellevassdraget	194.Z	2002	179.3047978	161.1807225	23.0752633	278.9024807	271.9250194	68.49012629	0.552251594	0.691774447	0.558157657
Laukhellevassdraget	194.Z	2003	178.9530862	153.0864856	18.98017723	275.0703813	217.1574429	52.08975817	0.55246467	0.701113242	0.547208092
Laukhellevassdraget	194.Z	2004	188.8791544	157.7683439	21.81621743	281.3157455	278.9610948	49.68576906	0.556650754	0.700703048	0.555724801
Laukhellevassdraget	194.Z	2005	185.0637143	165.9542892	22.18347291	275.0854937	235.2881622	62.50398852	0.552495023	0.688861589	0.551931599
Laukhellevassdraget	194.Z	2006	170.6154408	150.0876837	26.7581542	246.4781883	287.3005089	67.35957632	0.553110736	0.688089945	0.558007895
Laukhellevassdraget	194.Z	2007	186.2432786	158.7016233	13.25069766	263.274792	276.2855502	50.5055288	0.54597787	0.713325964	0.551679559
Laukhellevassdraget	194.Z	2008	183.67708	162.9935404	17.56757476	264.8378154	329.0948053	87.63082432	0.558484134	0.694141147	0.54843768
Laukhellevassdraget	194.Z	2009	175.2018465	163.8463438	22.278598	363.2988909	252.8519441	87.93805929	0.549983132	0.695182922	0.546714061
Laukhellevassdraget	194.Z	2010	172.364881	148.4293607	20.5414177	267.1810643	285.4518676	90.31605141	0.544561179	0.697150498	0.552681042
Laukhellevassdraget	194.Z	2011	183.9403711	147.8620669	23.92340274	296.2085491	240.0660226	64.56607664	0.549299356	0.69192595	0.546334824
Laukhellevassdraget	194.Z	2012	175.0801425	158.2221185	23.33635142	234.6867492	241.6259268	66.26467951	0.552240848	0.697983452	0.551988183
Laukhellevassdraget	194.Z	2013	187.541004	154.9049139	14.15094901	273.3791647	234.4335568	62.97892207	0.553244507	0.700551208	0.555270716
Laukhellevassdraget	194.Z	2014	168.6750699	156.8526651	22.09432482	264.5258673	299.4793134	83.88070182	0.547169629	0.701215734	0.543908441
Laukhellevassdraget	194.Z	2015	172.836725	146.0484099	21.04992999	276.7710545	296.1704665	41.57811372	0.550537757	0.695127385	0.55255876
Laukhellevassdraget	194.Z	2016	180.9164744	150.0751447	22.30445853	272.136288	290.1988547	71.00770881	0.535815821	0.695806381	0.547611018
Laukhellevassdraget	194.Z	2017	177.4474145	163.9710259	20.56453225	270.225694	347.7216422	61.17700735	0.551878729	0.69626789	0.559685903
Laukhellevassdraget	194.Z	2018	178.305162	150.2600809	21.57450621	278.9918174	288.4660226	57.49153394	0.547020767	0.698593729	0.550499135
Laukhellevassdraget	194.Z	2019	180.2747516	154.8435441	22.84098156	314.8532445	227.0658204	72.3676933	0.547011143	0.702657836	0.557150572
Rens?assdraget	189.3Z	1993	17.9024121	15.09238331	0	33.46860297	51.08871845	0	0.557049763	0.696650638	0.555384422
Rens?assdraget	189.3Z	1994	19.20707177	15.34088946	0	31.37125926	49.58053008	0	0.551065432	0.703644654	0.554013244
Rens?assdraget	189.3Z	1995	20.04451803	12.95159979	0	34.85534991	56.94317688	0	0.549629099	0.695418644	0.546944667
Rens?assdraget	189.3Z	1996	19.68405411	16.61665861	0	29.76533237	47.69179704	0	0.544923294	0.69177241	0.559228711
Rens?assdraget	189.3Z	1997	18.92857156	14.51082317	0	39.93145963	52.92347298	0	0.550708314	0.696744708	0.556788546
Rens?assdraget	189.3Z	1998	18.91390527	9.816457715	0	28.76950021	38.27188342	0	0.55543323	0.705167854	0.548290613
Rens?assdraget	189.3Z	1999	17.61182266	18.91540655	0	27.90911961	55.33551639	0	0.543171711	0.709334311	0.553803602
Rens?assdraget	189.3Z	2000	17.50840091	14.84512733	0	31.82062567	60.66494556	0	0.541113623	0.699351119	0.542217387
Rens?assdraget	189.3Z	2001	19.94882841	10.4277988	0	27.90221905	54.11847315	0	0.551349925	0.702492347	0.552415537
Rens?assdraget	189.3Z	2002	16.61951276	15.82232894	0	29.94601302	44.20070062	0	0.551490222	0.693376906	0.54410284
Rens?assdraget	189.3Z	2003	20.08631775	12.66661265	0	29.5110916	43.76349672	0	0.550850275	0.707349241	0.553632151
Rens?assdraget	189.3Z	2004	19.00707676	16.35017657	0	26.2554784	80.07658974	0	0.547697074	0.701641061	0.541572869
Rens?assdraget	189.3Z	2005	19.62847236	12.35143129	0	27.20836121	51.74412108	0	0.56079249	0.697892768	0.550450304
Rens?assdraget	189.3Z	2006	19.17392015	15.46699538	0	30.87217519	50.5327734	0	0.560317944	0.706818087	0.553208474
Rens?assdraget	189.3Z	2007	17.98601837	16.23999561	0	27.88478415	48.67361912	0	0.551438169	0.698345826	0.556831748
Rens?assdraget	189.3Z	2008	21.06238836	13.64770716	0	29.56902236	59.42533417	0	0.550392988	0.70625726	0.554465616
Rens?assdraget	189.3Z	2009	18.76304685	13.90700269	0	31.07318972	61.57518492	0	0.553431439	0.696013251	0.549486787
Rens?assdraget	189.3Z	2010	18.64889539	19.34738663	0	32.54538251	52.56132855	0	0.548383332	0.703497253	0.547238657
Rens?assdraget	189.3Z	2011	20.34244819	15.68743567	0	27.27683577	42.89315558	0	0.554317523	0.705522359	0.556902773
Rens?assdraget	189.3Z	2012	18.88914915	11.80362444	0	27.58178191	44.19244113	0	0.537929808	0.706046013	0.546175463
Rens?assdraget	189.3Z	2013	17.69860935	13.97147466	0	29.5873958	89.64554039	0	0.550069247	0.695252801	0.554023244
Rens?assdraget	189.3Z	2014	19.353389	15.10130292	0	31.44199059	56.32417645	0	0.550807966	0.701051402	0.552821766
Rens?assdraget	189.3Z	2015	17.08265862	22.44575083	0	32.75606071	58.827068	0	0.547042925	0.7067537	0.543576056
Rens?assdraget	189.3Z	2016	19.41555793	13.26944822	0	28.38558626	62.48496114	0	0.555665425	0.697758883	0.549749077
Rens?assdraget	189.3Z	2017	19.48071478	17.85944886	0	30.1717108	58.00858349	0	0.549980398	0.708008667	0.551776218
Rens?assdraget	189.3Z	2018	19.59222307	10.46516573	0	35.74242223	56.95035314	0	0.548884073	0.696022225	0.549090531
Rens?assdraget	189.3Z	2019	19.4006742	15.59456593	0	24.73498219	56.16368947	0	0.545350113	0.697600813	0.542684618
Salangsvassdraget	191.Z	1993	0	0	0	0	0	0	0.200340177	0.705929685	0.554438209
Salangsvassdraget	191.Z	1994	0	0	0	0	0	0	0.200385319	0.701772607	0.549291719
Salangsvassdraget	191.Z	1995	0	0	0	0	0	0	0.202491447	0.701669042	0.547373995
Salangsvassdraget	191.Z	1996	0	0	0	0	0	0	0.199507669	0.696076596	0.545663605
Salangsvassdraget	191.Z	1997	0	0	0	0	0	0	0.200954189	0.694551113	0.547701808
Salangsvassdraget	191.Z	1998	0	0	0	0	0	0	0.198720413	0.6950818	0.558426691
Salangsvassdraget	191.Z	1999	0	0	0	0	0	0	0.206937125	0.691667662	0.550442353
Salangsvassdraget	191.Z	2000	0	0	0	0	0	0	0.200098108	0.702645113	0.551666376
Salangsvassdraget	191.Z	2001	0	0	0	0	0	0	0.202482376	0.692005173	0.549902408
Salangsvassdraget	191.Z	2002	0	0	0	0	0	0	0.206258011	0.695891462	0.557542787
Salangsvassdraget	191.Z	2003	0	0	0	0	0	0	0.198863331	0.699681042	0.54606931
Salangsvassdraget	191.Z	2004	0	0	0	0	0	0	0.197262613	0.6981226	0.559925868
Salangsvassdraget	191.Z	2005	0	0	0	0	0	0	0.200154341	0.705704081	0.549374277
Salangsvassdraget	191.Z	2006	0	0	0	0	0	0	0.206316056	0.702099399	0.552598822
Salangsvassdraget	191.Z	2007	0	0	0	0	0	0	0.198605079	0.699400539	0.547791041
Salangsvassdraget	191.Z	2008	0	0	0	0	0	0	0.199066723	0.691376031	0.546687074
Salangsvassdraget	191.Z	2009	0	0	0	0	0	0	0.20002447	0.689620985	0.547956262
Salangsvassdraget	191.Z	2010	0	0	0	0	0	0	0.201500219	0.69184765	0.548999948
Salangsvassdraget	191.Z	2011	0	0	0	0	0	0	0.200869082	0.705265446	0.551658449
Salangsvassdraget	191.Z	2012	0	0	0	0	0	0	0.187540126	0.713459083	0.550314089
Salangsvassdraget	191.Z	2013	0	0	0	0	0	0	0.19092829	0.705390459	0.54578947
Salangsvassdraget	191.Z	2014	0	0	0	0	0	0	0.194133095	0.694639365	0.548041744
Salangsvassdraget	191.Z	2015	0	0	0	0	0	0	0.196252539	0.687155232	0.552817419
Salangsvassdraget	191.Z	2016	0	0	0	0	0	0	0.201488357	0.702412595	0.549666801
Salangsvassdraget	191.Z	2017	0	0	0	0	0	0	0.200598981	0.70197205	0.550020029
Salangsvassdraget	191.Z	2018	0	0	0	0	0	0	0.197248683	0.6964662	0.551038544
Salangsvassdraget	191.Z	2019	0	0	0	0	0	0	0.200499112	0.695716655	0.546496471
Sk?lvvassdraget	193.Z	1993	41.46054631	66.76027469	13.15507633	58.23729339	170.600575	45.73490658	0.399108915	0.709117524	0.553472547
Sk?lvvassdraget	193.Z	1994	40.50998769	70.93154518	13.51910947	49.70804182	131.1362506	72.67835427	0.412406668	0.692506677	0.553051814
Sk?lvvassdraget	193.Z	1995	38.06914674	74.19435507	13.95550974	40.22711385	116.0900629	91.29577301	0.400237543	0.700812413	0.555188499
Sk?lvvassdraget	193.Z	1996	38.95255524	72.53746798	13.56868509	51.01914386	122.5812181	46.47301904	0.39558504	0.700055116	0.541412057
Sk?lvvassdraget	193.Z	1997	42.81744505	76.03608652	18.31721098	52.65833498	104.7487722	92.94100603	0.402470521	0.695460163	0.55349621
Sk?lvvassdraget	193.Z	1998	38.96700549	71.03486352	17.50905808	50.58032741	156.3683476	64.39774203	0.397273475	0.69735728	0.551905318
Sk?lvvassdraget	193.Z	1999	39.21034401	80.89706797	12.8598284	45.88381158	148.7166548	55.42237324	0.404143511	0.707353085	0.546155006
Sk?lvvassdraget	193.Z	2000	42.58973657	72.54030954	14.18003053	42.0699172	157.9344728	84.2834741	0.396385419	0.693789492	0.552083211
Sk?lvvassdraget	193.Z	2001	41.95453589	64.71697262	17.51624734	41.74044029	172.6456888	74.80271801	0.393285861	0.684384889	0.547621266
Sk?lvvassdraget	193.Z	2002	39.91722956	62.75241448	11.96546044	53.41993096	124.2780011	58.23176402	0.397666824	0.700367731	0.546563643
Sk?lvvassdraget	193.Z	2003	40.52598958	67.71872378	13.63877158	51.49489827	103.8063035	69.46794012	0.393767807	0.701452901	0.552877484
Sk?lvvassdraget	193.Z	2004	41.25841607	76.19733157	13.30241709	47.29956068	152.4957523	54.68463224	0.400984059	0.697370345	0.548310296
Sk?lvvassdraget	193.Z	2005	38.86062108	74.23822309	15.93191367	35.4218738	137.0288043	63.47941449	0.383370058	0.700524326	0.545577218
Sk?lvvassdraget	193.Z	2006	38.92197799	77.46929591	16.132756	34.21011558	129.2206142	52.99944086	0.400099724	0.701266454	0.554938351
Sk?lvvassdraget	193.Z	2007	37.9083117	77.51642279	13.27409385	43.05851062	122.0345634	66.45246464	0.402836961	0.701757688	0.549810619
Sk?lvvassdraget	193.Z	2008	41.64281941	73.69472202	12.81584914	61.00193265	143.1144258	33.70034746	0.393548998	0.700521869	0.555315193
Sk?lvvassdraget	193.Z	2009	39.88760729	68.61754637	13.0676131	41.93363864	131.3602423	43.15981631	0.401302229	0.703759342	0.547535325
Sk?lvvassdraget	193.Z	2010	41.69835065	70.94747918	13.30053691	42.88660462	129.8670245	62.57445693	0.409884194	0.704224859	0.551297173
Sk?lvvassdraget	193.Z	2011	40.34661205	72.3307899	16.63653047	47.86994647	113.9294612	77.87986119	0.408437299	0.700618671	0.551969073
Sk?lvvassdraget	193.Z	2012	37.48844596	71.91289918	14.16099607	37.5298599	127.4777665	61.34400007	0.408312351	0.701685787	0.54991664
Sk?lvvassdraget	193.Z	2013	40.26831914	67.33880146	13.74086904	56.035426	144.3539809	55.25895795	0.400150333	0.710567142	0.552036632
Sk?lvvassdraget	193.Z	2014	40.80094751	79.397963	14.02749948	54.064266	144.6182503	47.88065572	0.400052418	0.700570682	0.541717149
Sk?lvvassdraget	193.Z	2015	42.98275857	71.43271488	14.03228123	42.90068127	153.8280117	62.12293859	0.398848175	0.699610937	0.549317467
Sk?lvvassdraget	193.Z	2016	39.34593075	71.11981445	8.995460097	53.70899371	150.993713	61.96137456	0.40197828	0.709354291	0.547937411
Sk?lvvassdraget	193.Z	2017	37.8891442	70.88569762	12.69955531	37.87421327	106.2221003	51.7308922	0.401197521	0.700762392	0.550488143
Sk?lvvassdraget	193.Z	2018	39.94040898	73.74118238	14.59891448	44.55326549	141.0392594	42.34557063	0.401070505	0.710787762	0.550181006
Sk?lvvassdraget	193.Z	2019	39.81383376	79.02702324	12.65657105	43.8405511	145.5899658	46.11001114	0.397429793	0.700067591	0.556744631
Tennelvvassdraget	194.5Z	1993	12.05310588	2.188521408	0	48.54713899	4.780155574	0	0.551698304	0.706091702	0.549916497
Tennelvvassdraget	194.5Z	1994	12.42329004	2.115796876	0	39.60065952	8.314401848	0	0.553653268	0.698667089	0.554366379
Tennelvvassdraget	194.5Z	1995	11.42286217	2.234235668	0	38.26801223	5.095988109	0	0.551664107	0.698436849	0.557586244
Tennelvvassdraget	194.5Z	1996	12.98972636	2.164793417	0	39.60290398	4.903530011	0	0.563714099	0.696732937	0.551779313
Tennelvvassdraget	194.5Z	1997	12.80387017	2.231491454	0	36.06865187	6.918116991	0	0.556360972	0.693447609	0.546588219
Tennelvvassdraget	194.5Z	1998	12.2619575	2.160051028	0	38.83076081	5.449250955	0	0.551813931	0.698946607	0.535231947
